水平	清晰	0.4998
售价	尴尬	0.4998
选材	硬	0.4994
总体	大方	0.4993
车	精彩	0.4992
动作	用力	0.4990
马力	强大	0.4990
风格	有力	0.4989
标识	特别	0.4988
手套箱	小	0.4987
样子	普通	0.4987
旋钮	粗糙	0.4987
中控台	拥挤	0.4984
装饰	亮	0.4984
配置	特殊	0.4983
底盘	耐久	0.4981
做工	突出	0.4981
程度	灵巧	0.4979
灯光	激情	0.4977
需求	平衡	0.4976
总体	得体	0.4973
车辆	硬朗	0.4967
轮廓	陌生	0.4967
力量	饱满	0.4967
整体	新颖	0.4965
印象	粗犷	0.4964
底盘	称职	0.4962
整体	传统	0.4960
车身	壮实	0.4958
车头	平	0.4956
行李厢	平坦	0.4956
驾驶感	富有	0.4955
面板	难看	0.4953
车窗	小	0.4951
内涵	富有	0.4951
按键	精细	0.4949
样式	多	0.4947
行李厢	宽敞	0.4947
尺寸	吝啬	0.4946
引擎	吝啬	0.4946
调校	平稳	0.4946
刹车	晚	0.4945
尾厢	可观	0.4943
形状	尖锐	0.4942
灯	硬朗	0.4940
变速箱	短	0.4940
实用性	不足	0.4939
版本	凶猛	0.4938
方向	用力	0.4932
冲程	短	0.4927
装饰	蓝	0.4922
转向灯	醒目	0.4921
排气管	安静	0.4920
风格	平缓	0.4919
拉扯感	轻微	0.4917
品牌	用心	0.4916
轮毂	新式	0.4914
底盘	轻巧	0.4914
灯光	智能	0.4913
整体	平缓	0.4912
大灯	黑	0.4912
魅力	激情	0.4908
配置	尴尬	0.4908
动力	多	0.4907
用料	时尚	0.4907
配置	炫丽	0.4905
按键	巧妙	0.4902
科技	普及	0.4900
距离	安全	0.4899
动作	繁琐	0.4898
格栅	大胆	0.4898
光线	多	0.4898
悬架	先进	0.4897
车	辛苦	0.4897
风格	红	0.4896
舒适度	独立	0.4895
功率	少	0.4893
需求	传统	0.4892
车头	硬朗	0.4883
利用率	小	0.4882
转向柱	固定	0.4882
整体	温顺	0.4881
灯	端庄	0.4877
车	修长	0.4876
发动机	默契	0.4874
发动机	新鲜	0.4874
技术	奢华	0.4872
整体	大	0.4872
边框	动感	0.4867
外形	传统	0.4866
整车	坚实	0.4866
容积	高	0.4865
天窗	明锐	0.4864
踏板	有趣	0.4861
整体	灵敏	0.4861
阻尼	出众	0.4859
需求	关键	0.4859
可靠性	成熟	0.4858
座椅	安静	0.4855
轨迹	圆	0.4851
位置	宽	0.4850
椅背	固定	0.4849
材质	舒服	0.4846
细节	保守	0.4846
坐垫	硬邦邦	0.4845
销量	疯狂	0.4845
装饰	少	0.4844
涡轮	迅速	0.4843
车身	华丽	0.4843
手感	自如	0.4842
整体	激情	0.4842
动力	短促	0.4841
线条	极致	0.4841
转速	直	0.4840
转速	一般	0.4839
环境	放松	0.4838
车身	狭小	0.4834
个性	安全	0.4831
饰条	精致	0.4831
颜色	红	0.4829
动力	厚道	0.4827
车身	出色	0.4824
按键	舒适	0.4822
功能	不好	0.4817
倾角	小	0.4812
力道	紧致	0.4811
优势	直观	0.4811
科技	复杂	0.4808
操控性	安全	0.4807
方向盘	新颖	0.4806
操控	平滑	0.4803
调校	普通	0.4803
颜色	讲究	0.4803
立体感	简洁	0.4803
跟随性	大	0.4802
排量	差	0.4801
竞争力	稳定	0.4800
个性	激情	0.4795
个性	年轻	0.4794
控制杆	细腻	0.4791
温度	正常	0.4788
车	著名	0.4787
扭矩	活跃	0.4785
活塞	少见	0.4784
品质	安全	0.4782
材质	高	0.4780
方向	新	0.4776
手感	一致	0.4773
变速箱	炫丽	0.4773
屏幕	独立	0.4771
车	罕见	0.4764
舒适度	充足	0.4762
车身	迅猛	0.4762
结构	突出	0.4761
车	值	0.4758
前大灯	独立	0.4758
细节	大气	0.4756
变速箱	集中	0.4753
驾驶席	充裕	0.4752
车标	明显	0.4751
质感	豪放	0.4750
技术	平衡	0.4749
按钮	突出	0.4747
后座	奢华	0.4747
风格	自然	0.4747
拨片	迅速	0.4746
外形	规矩	0.4743
外形	舒服	0.4735
功能	完整	0.4735
亲和力	简约	0.4735
发动机	生猛	0.4734
排气量	低	0.4733
空间	优	0.4731
个性	另类	0.4731
车身	弱	0.4726
保险杠	大气	0.4723
品牌	深入	0.4723
侧倾	得体	0.4723
特点	基本	0.4722
汽车	聪明	0.4721
刺激感	多	0.4721
性能	标准	0.4719
整体	利落	0.4717
雕塑感	富有	0.4713
功能	安全	0.4712
车	现实	0.4712
整体	典雅	0.4712
空间	整齐	0.4712
方向	传统	0.4711
个性	圆润	0.4710
攻击性	富有	0.4709
内饰	合理	0.4709
内饰	美好	0.4708
口碑	普遍	0.4708
工况	良好	0.4705
灯罩	白	0.4704
灯	有神	0.4699
性能	保守	0.4697
功能	亮	0.4696
旋钮	不错	0.4695
方向	分散	0.4693
魅力	富	0.4689
尾灯	巧妙	0.4686
销量	大	0.4686
驾控感	好	0.4683
气质	凌厉	0.4683
轮毂	低调	0.4682
材质	大	0.4681
雨刷	好	0.4681
排量	一致	0.4679
程度	平坦	0.4679
画面	高	0.4676
性能	嚣张	0.4675
类型	窄	0.4674
灯	巧妙	0.4668
比例	特殊	0.4666
灯	常规	0.4666
饰板	新	0.4664
特性	清楚	0.4664
格栅	竖直	0.4664
结构	重	0.4661
外形	好	0.4660
杂音	多余	0.4660
液晶屏	硕大	0.4659
发动机	特殊	0.4655
车	犀利	0.4654
车灯	简洁	0.4652
尺寸	短	0.4652
名字	高大	0.4650
车	利落	0.4649
特点	偏软	0.4649
旋钮	准确	0.4649
操控	准	0.4647
作用	简单	0.4643
节油性	标准	0.4643
车	超大	0.4643
包裹	实用	0.4643
气囊	安全	0.4637
方向	积极	0.4637
调校	不俗	0.4633
规格	舒适	0.4632
旋钮	独特	0.4632
模式	保守	0.4631
品牌	神秘	0.4629
中控台	巨大	0.4629
行车灯	动感	0.4628
动力	软	0.4628
版本	失望	0.4628
格栅	宽阔	0.4628
总体	舒展	0.4624
车	轻便	0.4623
稳定性	惊喜	0.4622
变速箱	频繁	0.4621
线条	统一	0.4615
方向盘	柔软	0.4615
比例	正	0.4615
后门	短	0.4611
特色	耐用	0.4611
距离	客观	0.4610
材质	精细	0.4609
总体	小	0.4609
变速箱	迅捷	0.4607
拨片	小巧	0.4606
方向	困难	0.4603
拨片	顺手	0.4598
变速器	强	0.4595
长度	好	0.4594
科技	新	0.4593
方向盘	熟悉	0.4592
整体	圆滑	0.4589
科技感	逊色	0.4588
性能	昂贵	0.4587
踏板	近	0.4585
细节	标致	0.4584
空间	主观	0.4580
变速器	轻松	0.4579
模式	直观	0.4574
竞争力	重要	0.4573
环境	苛刻	0.4570
做工	欠佳	0.4570
手扶箱	小	0.4568
外观	新	0.4567
护板	大	0.4566
品牌	欠缺	0.4565
刹车	敏捷	0.4564
雾灯	硕大	0.4563
转速表	独立	0.4562
控制杆	小	0.4559
款式	小	0.4558
动作	一致	0.4553
亮点	强大	0.4552
音响	好	0.4548
成绩	惊讶	0.4547
车速	好	0.4545
满意度	高	0.4542
车头	熟悉	0.4542
电脑	小	0.4541
性能	鲜明	0.4541
方向盘	不好	0.4539
程度	精美	0.4539
光线	足	0.4539
位置	基本	0.4537
品牌	久	0.4535
整车	高端	0.4533
大灯	强	0.4530
胎噪	多	0.4529
整车	漂亮	0.4523
时尚感	多	0.4521
液晶屏	高	0.4521
显示屏	不错	0.4520
细节	特殊	0.4520
亮点	特别	0.4517
整车	优美	0.4516
扭矩	多	0.4512
安全带	固定	0.4512
总体	优秀	0.4509
阻尼	先进	0.4509
力度	高	0.4509
性格	深刻	0.4509
灯罩	红	0.4509
噪音	合理	0.4508
电脑	普通	0.4508
仪表盘	新颖	0.4506
车	极端	0.4500
标准	出色	0.4500
线条	顺滑	0.4497
距离	标准	0.4496
整车	有力	0.4496
车体	饱满	0.4495
行李箱	局促	0.4493
整体	偏硬	0.4493
车	轻巧	0.4491
方向盘	听话	0.4491
仪表板	独特	0.4488
内饰	传统	0.4486
布局	明显	0.4479
动作	惊险	0.4478
整体	佳	0.4478
车门	厚道	0.4478
力量感	精致	0.4475
按键	合理	0.4474
韧性	厚重	0.4474
汽车	高端	0.4473
性价比	进步	0.4472
声响	嘈杂	0.4470
车厢	年轻	0.4469
轨迹	安全	0.4469
结构	熟悉	0.4468
反光板	精致	0.4466
问题	尴尬	0.4465
变速箱	不足	0.4464
外形	高大	0.4464
效率	热	0.4460
车厢	实用	0.4460
外形	厚重	0.4460
车身	传统	0.4459
能力	慢	0.4459
造型	不足	0.4458
特点	不足	0.4456
车顶	漂亮	0.4456
环境	不好	0.4454
车顶	透明	0.4453
动力	粗暴	0.4448
手感	糟糕	0.4448
包裹	精细	0.4445
钥匙	简单	0.4442
级别	寒酸	0.4442
局部	不错	0.4439
氛围	经典	0.4438
配置	良好	0.4437
旋钮	精确	0.4436
灯	弱	0.4436
品牌	棒	0.4433
按键	紧密	0.4432
车子	不错	0.4431
后备箱	深	0.4431
天窗	少见	0.4430
调校	独到	0.4428
效果	高端	0.4428
排气管	霸气	0.4427
类型	长	0.4427
车	合适	0.4425
造型	舒适	0.4425
包裹性	宽大	0.4424
细节	高端	0.4424
空间	足	0.4424
成绩	容易	0.4420
调教	轻松	0.4419
特点	方便	0.4418
按钮	明确	0.4417
行李箱	容易	0.4417
操控	实用	0.4415
手感	失望	0.4415
前杠	新	0.4415
美观度	大	0.4414
变速器	紧凑	0.4412
声音	稳定	0.4411
位置	不适	0.4411
指针	平稳	0.4407
车辆	均衡	0.4404
前脸	复杂	0.4403
做工	平衡	0.4402
空间	紧	0.4396
豪华感	细腻	0.4396
效果	坚实	0.4396
布局	朴素	0.4395
油门	经济	0.4395
前大灯	分明	0.4391
舒适性	难	0.4390
后视镜	时尚	0.4390
动作	犀利	0.4389
线条	扁平	0.4387
角度	可调	0.4386
尺寸	常见	0.4386
车辆	平顺	0.4384
温度	简单	0.4384
外观	奇怪	0.4384
空间	安逸	0.4379
气势	特别	0.4377
后视镜	细长	0.4376
科技感	简洁	0.4374
散热	佳	0.4371
储物格	远	0.4370
按键	紧实	0.4367
行李厢	有效	0.4365
实力	极致	0.4365
动力	抢眼	0.4363
价格	平衡	0.4362
车身	规矩	0.4362
车	轻柔	0.4359
整体	厚道	0.4355
车头	简练	0.4347
车	默契	0.4345
胎面	软	0.4341
触摸屏	大	0.4341
尾灯	圆	0.4337
诱惑力	富有	0.4335
模式	合适	0.4334
发动机	低沉	0.4331
马力	强	0.4330
状态	紧凑	0.4330
名字	粗暴	0.4326
坐垫	大	0.4325
轮胎	强	0.4323
材质	亮	0.4323
按键	完美	0.4322
外观	分明	0.4322
空气	流畅	0.4322
风格	关键	0.4320
变速箱	畅快	0.4319
车头	明晰	0.4319
版本	慢	0.4318
工艺	可靠	0.4318
结构	强	0.4316
玻璃	炫	0.4316
方向	小巧	0.4315
车顶	独特	0.4315
色彩	简洁	0.4314
动作	费劲	0.4313
电池组	小	0.4312
整车	干练	0.4312
布局	宽敞	0.4310
功能	平底	0.4307
造型	有型	0.4303
引擎	轻	0.4302
出风口	漂亮	0.4301
成绩	长	0.4300
亮点	少	0.4299
整体	一般	0.4299
配色	一致	0.4298
潜力	卓越	0.4297
配置	经济	0.4297
后轴	特别	0.4297
成绩	亮	0.4297
灯	刚劲	0.4296
速度	弱	0.4295
方向盘	灵动	0.4294
高度	复杂	0.4294
速度	危险	0.4293
品质	惊喜	0.4292
保险杠	复杂	0.4291
行程	紧密	0.4291
车门	一致	0.4291
级别	安全	0.4291
车尾	和谐	0.4287
驾驶席	高	0.4286
能力	安全	0.4286
钥匙孔	明显	0.4284
质量	严谨	0.4283
支撑性	高	0.4283
尾灯	深	0.4283
环境	热	0.4282
车门	固定	0.4281
细节	隐蔽	0.4280
版本	时尚	0.4279
疲劳感	小	0.4278
便利性	安全	0.4278
舒适性	不利	0.4278
控制区	精致	0.4277
面板	繁琐	0.4277
车身	强韧	0.4276
特色	强	0.4276
造型	巨大	0.4276
空间	寻常	0.4274
标准	灵敏	0.4274
开关	落后	0.4271
进气口	动感	0.4268
油门	合理	0.4267
水平	空前	0.4267
方式	不便	0.4266
动作	繁复	0.4265
高低	方便	0.4265
整体	真实	0.4263
控制键	大	0.4262
燃油	卓越	0.4261
窗户	小	0.4259
实力	成熟	0.4257
车辆	常规	0.4256
动力	从容	0.4254
车	正常	0.4246
级别	精准	0.4245
控制键	方便	0.4238
刹车	放松	0.4237
基调	和谐	0.4235
油门	舒缓	0.4235
材料	先进	0.4234
程度	聪明	0.4228
名称	统一	0.4228
排气管	有力	0.4226
角度	巨大	0.4220
总体	一般	0.4220
活力	流畅	0.4219
外型	成功	0.4218
类型	标准	0.4212
距离	多	0.4211
特征	高	0.4209
空调	普通	0.4208
踏板	有力	0.4208
车头	年轻	0.4208
方向盘	敦实	0.4206
大灯	大气	0.4205
动作	轻快	0.4204
高度	固定	0.4199
效果	特别	0.4198
颜色	固定	0.4197
前脸	低矮	0.4197
能力	犀利	0.4197
材质	传统	0.4196
销量	乐观	0.4196
车标	红	0.4195
发动机	性感	0.4193
按钮	固定	0.4189
车头	生动	0.4188
汽车	豪华	0.4185
表面	紧致	0.4185
空气	硬	0.4184
天窗	可观	0.4180
范围	充沛	0.4178
动力	温顺	0.4177
车	清	0.4176
包裹	传统	0.4174
整体	低矮	0.4174
棱角	清晰	0.4174
定价	明朗	0.4172
空间	硬	0.4172
进气格栅	简约	0.4171
整体	细致	0.4168
风格	放松	0.4168
立体感	分明	0.4167
发动机	丰富	0.4167
销量	关键	0.4166
样式	实用	0.4164
比重	多	0.4164
价格	高调	0.4162
尾门	独特	0.4162
车头	灵敏	0.4156
方向盘	牢固	0.4155
音响	美妙	0.4155
角度	正确	0.4152
车	马虎	0.4148
调校	中庸	0.4146
车长	老	0.4145
尾门	高	0.4145
神韵	富有	0.4144
保险杠	新	0.4143
位置	充足	0.4143
内饰	陌生	0.4143
靠背	大	0.4143
歧管	多	0.4142
功能性	完善	0.4137
车身	简单	0.4132
方式	迅速	0.4132
车门	单薄	0.4131
腰线	富有	0.4131
整体	开阔	0.4130
尺寸	傲人	0.4130
座椅	精良	0.4129
灯	分明	0.4128
后备箱	充裕	0.4127
杯架	基本	0.4123
大小	弯	0.4122
活力	紧凑	0.4120
凸轮轴	熟悉	0.4119
曲线	顺畅	0.4118
扶手箱	可怜	0.4116
控制区	直观	0.4116
反光镜	宽大	0.4116
速度	醒目	0.4115
刹车	舒服	0.4114
性能	合适	0.4114
质量	少	0.4113
方向盘	平衡	0.4113
转速	温柔	0.4112
风格	标致	0.4111
外形	彻底	0.4108
车窗	动感	0.4108
特性	轻	0.4108
缺陷	高	0.4107
拨片	不错	0.4092
风格	平衡	0.4091
车	新颖	0.4089
结构	牢固	0.4088
车身	得体	0.4084
腰线	刚劲	0.4084
牵引力	重要	0.4084
材质	显眼	0.4077
按键	统一	0.4072
造型	过分	0.4072
印象	粗狂	0.4069
问题	努力	0.4069
车	可爱	0.4067
工艺	紧凑	0.4067
轮拱	大	0.4066
椅背	薄	0.4065
距离	固定	0.4062
轮圈	激进	0.4061
方向	舒适	0.4059
程度	动听	0.4059
造型	宽敞	0.4055
前脸	分明	0.4054
版本	经典	0.4053
汽车	纯粹	0.4052
雨刷	常见	0.4051
尾灯	安全	0.4051
特征	新	0.4051
车身	可观	0.4049
极限	宽泛	0.4047
引擎	流畅	0.4045
转速	灵敏	0.4044
生涩感	常见	0.4044
整体	先进	0.4044
仪表盘	好	0.4043
科技感	实用	0.4040
科技	炫	0.4037
后备箱	大	0.4036
厚实感	明显	0.4035
野性	粗犷	0.4035
水平	吉利	0.4035
行李箱	方便	0.4035
按键	易懂	0.4033
包裹	红	0.4033
材料	低廉	0.4032
风味	独特	0.4032
卡钳	固定	0.4030
问题	平顺	0.4030
材料	低	0.4028
问题	平直	0.4028
整体	实用	0.4025
制动力	迅速	0.4024
外观	平衡	0.4024
面积	狭小	0.4023
模式	灵敏	0.4022
后备厢	良好	0.4021
式样	多	0.4020
车	难忘	0.4019
轮廓	多	0.4017
包裹	细致	0.4016
方向盘	重要	0.4016
开关	用力	0.4014
耐用性	稳定	0.4011
刹车	松软	0.4010
经济性	强	0.4007
车速	顺畅	0.4006
性能	简单	0.4005
转速	远	0.4004
钥匙	先进	0.4003
电机	独立	0.4002
实力	客观	0.4001
车灯	协调	0.4000
填充物	宽大	0.3997
外形	轻松	0.3994
车身	分散	0.3994
灯罩	好	0.3993
储物槽	滑	0.3993
副驾	方便	0.3992
整体	整齐	0.3991
车顶	坚硬	0.3991
推动力	强烈	0.3985
尾灯	协调	0.3982
环境	困难	0.3981
尺寸	时髦	0.3980
方向盘	花哨	0.3979
里程	焦虑	0.3976
长宽	高	0.3975
发动机	成功	0.3974
调校	明显	0.3974
仪表板	简约	0.3971
按钮	一般	0.3971
灯	低调	0.3967
风格	全面	0.3966
特质	强	0.3962
气缸	独特	0.3961
油门	扎实	0.3959
中控屏	好	0.3959
颜色	纯黑	0.3958
动力	另类	0.3956
发动机	平淡	0.3953
保险杠	良好	0.3953
头枕	好	0.3951
扶手箱	小	0.3950
车	窄	0.3950
车头	迟钝	0.3950
个性	白	0.3949
按键	细腻	0.3948
气质	讲究	0.3948
好处	轻盈	0.3948
装饰	超大	0.3946
外形	不足	0.3944
装饰	黑	0.3944
角度	经济	0.3944
调校	彻底	0.3944
力量感	丰富	0.3942
遮阳帘	豪华	0.3940
特点	尖锐	0.3940
内饰	旧	0.3936
细节	进步	0.3933
整体	富有	0.3925
印象	弱	0.3924
级别	优	0.3922
车尾	紧致	0.3921
轮毂	朴实	0.3920
排气管	经典	0.3918
舒适性	深刻	0.3918
车身	凹凸有致	0.3918
效果	长	0.3917
标准	常见	0.3917
张力	富有	0.3915
装饰	出色	0.3914
车门	协调	0.3912
性格	巨大	0.3909
品牌	内敛	0.3907
范围	集中	0.3905
按键	费力	0.3903
皮带	正	0.3902
排气量	传统	0.3900
车长	长	0.3898
技术	美	0.3897
性能	机动	0.3895
速度	纯粹	0.3895
程度	全面	0.3894
问题	严重	0.3893
扶手	深	0.3893
侵略性	富	0.3892
进气格栅	新	0.3888
车身	明快	0.3884
转速	慵懒	0.3882
方向盘	有型	0.3880
尺寸	高大	0.3878
方向盘	细致	0.3877
轮胎	深	0.3876
车辆	活泼	0.3876
车身	精密	0.3874
车身	敏捷	0.3867
功能	给力	0.3866
车轮	一般	0.3866
色调	红	0.3863
侧倾	多	0.3863
程度	结实	0.3861
结构	轻	0.3858
模式	正确	0.3857
饰板	时尚	0.3856
扭力	多	0.3856
实力	卓越	0.3854
间隙	极限	0.3853
转速	低调	0.3852
底盘	合适	0.3849
车身	特殊	0.3848
版本	老	0.3843
样式	浅	0.3843
燃油性	经济	0.3842
发动机	老	0.3841
阻尼	舒服	0.3838
环境	现实	0.3834
变速杆	不错	0.3834
格调	讲究	0.3833
动力	经济	0.3833
幅度	进步	0.3832
配色	稳重	0.3832
拓展性	好	0.3829
速度	单纯	0.3829
显示屏	高	0.3826
程度	大气	0.3826
音效	高	0.3826
底蕴	富有	0.3825
踏板	轻松	0.3823
按键	佳	0.3823
立体感	饱满	0.3820
中控台	陌生	0.3820
品牌	配套	0.3819
实力	具体	0.3818
油门	简单	0.3818
色彩	亮丽	0.3818
技术	卓越	0.3817
性能	独特	0.3811
变速箱	明锐	0.3808
后视镜	集中	0.3808
车子	豪华	0.3807
色彩	富	0.3804
棱角	硬派	0.3803
舒适性	含糊	0.3800
悬架	坚实	0.3799
风格	好动	0.3797
特质	沉稳	0.3794
装饰	大	0.3793
钥匙	舒服	0.3792
用途	时尚	0.3792
声浪	多	0.3790
变速器	炫丽	0.3790
天窗	惬意	0.3786
外形	炫丽	0.3785
模式	深浅	0.3785
变速器	合手	0.3785
模式	狂野	0.3782
位置	柔软	0.3782
性能	彻底	0.3781
姿态	容易	0.3781
形象	深刻	0.3780
装饰	小	0.3779
速度	恰当	0.3774
座椅	细腻	0.3771
力度	空前	0.3771
取向	典型	0.3770
排气管	鲜明	0.3769
价格	长	0.3769
转速	有力	0.3768
科技感	好	0.3767
力量感	锋利	0.3766
特质	明显	0.3766
旋钮	紧致	0.3765
外形	美丽	0.3763
油耗	多	0.3761
形象	好	0.3760
整体	混乱	0.3760
界面	方便	0.3759
天窗	自然	0.3758
技术	独特	0.3758
钥匙	麻烦	0.3756
调教	积极	0.3751
尺寸	圆润	0.3750
档次	清爽	0.3750
转速	凶猛	0.3745
面板	中庸	0.3745
内饰	炫目	0.3743
车厢	明快	0.3742
动力	凌厉	0.3739
变速箱	惊喜	0.3739
尾门	自然	0.3739
活力	出色	0.3737
优势	舒适	0.3736
包裹	佳	0.3736
车辆	独特	0.3736
方向盘	豪华	0.3733
力量感	时尚	0.3733
吸引力	富	0.3733
电池	小	0.3732
转速表	小	0.3727
舒适性	容易	0.3726
功能	集中	0.3721
外形	强烈	0.3720
动力	自信	0.3718
触摸屏	新	0.3717
色彩	好	0.3716
挡位	固定	0.3712
电源	方便	0.3708
外观	单纯	0.3706
外观	逊色	0.3704
门板	薄	0.3703
整体	抢眼	0.3702
优势	灵活	0.3702
硬度	合适	0.3701
踏板	深浅	0.3701
触感	精细	0.3699
程度	听话	0.3699
空间	一致	0.3698
空气	合理	0.3696
油门	细心	0.3695
个性	自信	0.3694
工况	清晰	0.3694
格栅	黑	0.3693
车	热	0.3691
设计感	精致	0.3691
控制键	精致	0.3690
变速器	熟悉	0.3690
悬架	常规	0.3689
味道	可惜	0.3688
相貌	普通	0.3686
格栅	巧妙	0.3685
价格	真实	0.3684
车	透	0.3683
材质	轻	0.3683
整体	浑厚	0.3682
拨杆	好	0.3682
工具箱	整齐	0.3681
扭矩	标准	0.3678
时间	亮	0.3674
过滤性	出色	0.3673
优点	不足	0.3663
性能	常规	0.3661
空间	便捷	0.3660
按键	良好	0.3660
排量	少	0.3659
格栅	锐利	0.3655
冲劲	明显	0.3653
不适感	多	0.3652
整体感	平稳	0.3652
车门	体贴	0.3651
车	顺畅	0.3651
包裹性	厚实	0.3651
调教	顺滑	0.3648
轮圈	年轻	0.3647
汽车	繁多	0.3646
色调	纯黑	0.3645
灯	好看	0.3644
造型	生动	0.3644
质感	成熟	0.3643
玻璃	贴心	0.3641
氛围	简约	0.3640
视线	不好	0.3640
中控台	干净	0.3640
方向盘	吃力	0.3637
后备箱	平坦	0.3635
车头	细致	0.3634
车	经济	0.3631
总体	良好	0.3631
整车	直观	0.3629
外观	舒适	0.3629
发动机	简洁	0.3628
卡槽	好	0.3628
腰线	短	0.3627
沟通感	多	0.3626
水准	美	0.3622
抓地力	卓越	0.3621
格栅	短	0.3620
整车	凌厉	0.3620
运动性	明显	0.3620
把手	细腻	0.3617
仪表盘	红	0.3615
头灯	普通	0.3615
饰板	恰当	0.3615
模式	传统	0.3614
方向盘	粗犷	0.3614
储物盒	好	0.3612
形状	固定	0.3612
风格	精良	0.3612
车	简陋	0.3611
范围	值	0.3609
优势	关键	0.3605
车头	简单	0.3604
车辆	舒服	0.3604
天窗	方便	0.3600
内饰	惊喜	0.3598
音质	一般	0.3597
车架	极限	0.3595
里程	远	0.3595
灯	强大	0.3594
控制区	明确	0.3591
悬架	协调	0.3590
操控性	现实	0.3590
程度	平整	0.3589
水平	安全	0.3583
雾灯	美观	0.3581
整体	连贯	0.3580
功能	欠佳	0.3580
声浪	完美	0.3580
总体	顺手	0.3577
尺寸	难看	0.3575
布局	一致	0.3575
特点	低调	0.3573
刹车灯	好	0.3571
踏板	可怜	0.3569
行程	不错	0.3569
车辆	模糊	0.3568
程度	耐脏	0.3568
底盘	灵敏	0.3567
车	随意	0.3567
灯	普通	0.3566
歧管	传统	0.3565
车头	抢眼	0.3564
刹车	频繁	0.3563
模式	深刻	0.3563
仪表	经典	0.3557
品牌	不行	0.3556
调教	惊喜	0.3555
指针	清晰	0.3552
问题	笨重	0.3550
程度	新鲜	0.3550
档位	顺畅	0.3550
反光镜	亮	0.3548
扬声器	专业	0.3546
后座	普通	0.3545
需求	常规	0.3543
标志	时尚	0.3542
动力	迟钝	0.3542
操控	热情	0.3542
车门	集中	0.3538
配置	廉价	0.3538
吸引力	多	0.3537
动力	尴尬	0.3536
行程	柔软	0.3535
弧度	圆润	0.3535
印象	硬朗	0.3535
配置	大气	0.3533
距离	有效	0.3528
交叉轴	从容	0.3527
光线	好	0.3527
马力	高	0.3525
距离	宽敞	0.3522
问题	奇怪	0.3522
味道	标致	0.3522
刹车	难看	0.3522
车头	分明	0.3520
方向	正确	0.3518
优势	小巧	0.3517
能力	经济	0.3515
样貌	新	0.3514
灯	亮	0.3512
层次	强	0.3512
外观	少	0.3512
车速	常用	0.3511
车身	统一	0.3509
动力	简单	0.3509
名字	合适	0.3509
发动机	含蓄	0.3509
舒适性	普通	0.3508
行驶感	扎实	0.3505
色调	突出	0.3505
按钮	巧妙	0.3504
动作	原始	0.3504
舒适性	柔软	0.3503
画质	流畅	0.3502
指导价	高	0.3502
车顶	凸	0.3502
靠背	高	0.3501
运动感	年轻	0.3501
形象	标致	0.3500
整体	强大	0.3498
穿透力	高	0.3495
程度	一致	0.3493
线条	典型	0.3489
环境	浪漫	0.3487
舒适性	明锐	0.3487
结构	落后	0.3486
刹车灯	大	0.3486
成绩	客观	0.3484
时尚感	优雅	0.3483
腰线	显著	0.3483
悬架	逊	0.3473
质地	差	0.3471
售价	大	0.3471
布局	陌生	0.3466
反应	基本	0.3466
控制区	集中	0.3466
材质	软硬	0.3465
科技	合理	0.3461
汽车	时髦	0.3461
反应	清楚	0.3460
角度	超大	0.3458
空间	绝佳	0.3458
实力	好	0.3457
形态	原始	0.3456
变速箱	合手	0.3456
造型	严谨	0.3454
科技感	复杂	0.3449
触摸屏	特别	0.3448
内燃机	普通	0.3448
配置	合适	0.3448
状态	疯狂	0.3446
刹车	持久	0.3444
风格	规矩	0.3442
方向盘	优雅	0.3440
性格	古怪	0.3437
格栅	时尚	0.3437
空间	极限	0.3436
储物槽	巧妙	0.3436
质感	低	0.3435
方向盘	平庸	0.3434
面料	精致	0.3434
形象	大气	0.3434
个性	硬派	0.3434
造型	刚劲	0.3433
行李厢	便捷	0.3429
方向盘	平	0.3428
面板	老	0.3428
档位	出色	0.3424
科技	酷炫	0.3424
车辆	独立	0.3424
车身	柔和	0.3424
增压器	小	0.3423
变速箱	难得	0.3423
顶棚	黑	0.3421
档次感	时尚	0.3419
重心	舒适	0.3416
角度	严格	0.3415
后备厢	重要	0.3414
成本	关键	0.3414
力量	透	0.3413
力度	一致	0.3413
风格	失望	0.3412
配色	蓝	0.3412
装饰	透明	0.3412
容积	标致	0.3412
形态	单纯	0.3410
车	顺心	0.3408
按钮	适中	0.3407
仪表盘	前卫	0.3405
技术	特别	0.3403
容积	出众	0.3401
仪表盘	中庸	0.3400
重量	多	0.3398
地板	平齐	0.3398
程度	热情	0.3398
发动机	惊喜	0.3395
尺寸	理想	0.3394
回馈	生动	0.3392
气缸	少	0.3392
地板	凸	0.3392
扶手箱	强大	0.3390
扰流板	醒目	0.3390
内饰	分明	0.3389
刹车	重	0.3388
程度	硬朗	0.3385
前脸	高	0.3384
座椅	动感	0.3382
进气格栅	传统	0.3380
外表	重要	0.3380
空间	年轻	0.3379
车身	圆滑	0.3379
方向盘	坚硬	0.3378
变速箱	活泼	0.3376
竞争力	多	0.3376
力量	优雅	0.3374
声音	和谐	0.3373
车长	近	0.3372
模式	易	0.3372
空间	敞亮	0.3371
轮胎	短促	0.3371
仪表	细腻	0.3370
中控台	清晰	0.3369
竞争力	富有	0.3368
标准	丰富	0.3368
钥匙	新	0.3367
品牌	慢	0.3364
张力	动感	0.3363
排量	重	0.3361
售价	统一	0.3361
旋钮	适中	0.3360
程度	平稳	0.3359
价位	差	0.3358
触感	欠缺	0.3357
外观	高大	0.3355
